epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
186,7250.42,0.92159,0.44837,1.00734,0.9698,0.91758,0.96251,0.66288,1.11286,0.43871,1.11407,0.00542125,0.00542125,0.00542125
187,7272.44,0.93471,0.45833,1.01366,0.96584,0.93223,0.96204,0.66481,1.11602,0.43959,1.11415,0.0053965,0.0053965,0.0053965
188,7294.14,0.93443,0.45427,1.01289,0.96462,0.92674,0.96087,0.66379,1.11569,0.44226,1.11239,0.00537175,0.00537175,0.00537175
189,7315.91,0.92792,0.45559,1.00713,0.96191,0.92515,0.95919,0.66342,1.1225,0.43967,1.11474,0.005347,0.005347,0.005347
190,7337.77,0.91854,0.44756,1.01028,0.96769,0.92125,0.9604,0.66065,1.13284,0.44265,1.12051,0.00532225,0.00532225,0.00532225
191,7359.15,0.92363,0.4499,1.01369,0.96038,0.93237,0.96083,0.66177,1.13397,0.43792,1.12333,0.0052975,0.0052975,0.0052975
192,7381.75,0.92481,0.43973,1.00764,0.96723,0.91907,0.96101,0.66039,1.14152,0.43583,1.12753,0.00527275,0.00527275,0.00527275
193,7404.05,0.91605,0.44869,1.00413,0.9729,0.92051,0.96091,0.65845,1.14231,0.443,1.12818,0.005248,0.005248,0.005248
194,7425.43,0.92814,0.45146,1.00552,0.96323,0.9304,0.96238,0.66162,1.12811,0.43584,1.12,0.00522325,0.00522325,0.00522325
195,7447.04,0.91762,0.44192,1.00792,0.97296,0.92245,0.95883,0.65984,1.12792,0.43728,1.11814,0.0051985,0.0051985,0.0051985
196,7468.91,0.91077,0.44338,1.00317,0.96452,0.92857,0.96142,0.66262,1.1203,0.43398,1.11651,0.00517375,0.00517375,0.00517375
197,7490.38,0.92032,0.44636,1.00341,0.96375,0.92528,0.9574,0.6592,1.11928,0.43253,1.11446,0.005149,0.005149,0.005149
198,7512.47,0.9041,0.44463,0.99764,0.96452,0.93223,0.96039,0.65805,1.11671,0.43031,1.11521,0.00512425,0.00512425,0.00512425
199,7534.56,0.91382,0.44526,1.00741,0.96406,0.92308,0.95816,0.66038,1.1206,0.4302,1.1189,0.0050995,0.0050995,0.0050995
200,7556.48,0.90616,0.43451,1.00375,0.97114,0.92447,0.9556,0.66138,1.1168,0.43506,1.11447,0.00507475,0.00507475,0.00507475
201,7578.64,0.90835,0.44725,1.00795,0.96848,0.92674,0.95998,0.66444,1.11362,0.43031,1.11243,0.00505,0.00505,0.00505
202,7600.88,0.89448,0.43665,1.00508,0.96748,0.92619,0.96098,0.66518,1.11725,0.42732,1.11278,0.00502525,0.00502525,0.00502525
203,7623.35,0.89485,0.43172,0.9978,0.97546,0.91758,0.95856,0.65945,1.12038,0.42765,1.11296,0.0050005,0.0050005,0.0050005
204,7645.64,0.91068,0.44639,1.00798,0.97271,0.91404,0.95637,0.6603,1.12086,0.42989,1.11656,0.00497575,0.00497575,0.00497575
205,7667.53,0.8967,0.43712,1.00251,0.95684,0.92491,0.95517,0.66248,1.12603,0.43403,1.11932,0.004951,0.004951,0.004951
206,7690.34,0.8861,0.43064,0.99719,0.96336,0.91491,0.95414,0.66069,1.1247,0.43507,1.12018,0.00492625,0.00492625,0.00492625
207,7712.9,0.92976,0.45436,1.01298,0.97631,0.90594,0.95828,0.66224,1.11793,0.43795,1.11595,0.0049015,0.0049015,0.0049015
208,7734.68,0.88821,0.43849,0.99868,0.97067,0.91941,0.96026,0.66704,1.11477,0.43038,1.11357,0.00487675,0.00487675,0.00487675
209,7756.68,0.88575,0.43531,0.99067,0.97444,0.91941,0.9607,0.66724,1.11291,0.42867,1.11556,0.004852,0.004852,0.004852
210,7778.48,0.88035,0.4279,0.9893,0.97268,0.92125,0.95942,0.66155,1.11708,0.43413,1.11663,0.00482725,0.00482725,0.00482725
211,7800.51,0.89517,0.43603,0.99605,0.96559,0.925,0.96039,0.66478,1.11899,0.42824,1.11989,0.0048025,0.0048025,0.0048025
212,7822.34,0.87581,0.41994,0.98804,0.97474,0.91868,0.95788,0.66653,1.11473,0.43361,1.1174,0.00477775,0.00477775,0.00477775
213,7844.45,0.88163,0.43319,0.99477,0.95988,0.92308,0.95644,0.66863,1.10783,0.43014,1.11526,0.004753,0.004753,0.004753
214,7866.67,0.87983,0.43184,0.99288,0.95778,0.9304,0.96005,0.67041,1.10821,0.43195,1.115,0.00472825,0.00472825,0.00472825
215,7889.5,0.87431,0.43501,0.99137,0.9766,0.91722,0.95438,0.66522,1.11399,0.43134,1.1184,0.0047035,0.0047035,0.0047035
216,7911.27,0.88829,0.43238,0.98789,0.96536,0.91863,0.95553,0.66504,1.10906,0.43258,1.11864,0.00467875,0.00467875,0.00467875
217,7933.64,0.88109,0.43117,0.9914,0.96816,0.92308,0.95827,0.66159,1.1105,0.4284,1.12129,0.004654,0.004654,0.004654
218,7956.46,0.87452,0.42282,0.98202,0.96504,0.91758,0.95515,0.66011,1.11172,0.42629,1.12124,0.00462925,0.00462925,0.00462925
219,7978.24,0.86673,0.42764,0.98178,0.95973,0.92125,0.95858,0.66612,1.10887,0.42475,1.1212,0.0046045,0.0046045,0.0046045
220,8000.34,0.88412,0.42741,0.98911,0.96268,0.92125,0.95942,0.66491,1.11852,0.42721,1.122,0.00457975,0.00457975,0.00457975
221,8022.46,0.86481,0.42512,0.98089,0.96612,0.91575,0.9587,0.66605,1.12114,0.42872,1.1236,0.004555,0.004555,0.004555
222,8044.36,0.86533,0.42361,0.98635,0.97292,0.9213,0.96322,0.66457,1.11931,0.42373,1.12286,0.00453025,0.00453025,0.00453025
223,8066.46,0.87434,0.43011,0.99232,0.97987,0.91575,0.96102,0.66422,1.12134,0.42169,1.12445,0.0045055,0.0045055,0.0045055
224,8089.22,0.86475,0.42274,0.98422,0.97123,0.92755,0.9622,0.66184,1.11992,0.42511,1.1251,0.00448075,0.00448075,0.00448075
225,8110.71,0.88021,0.43245,0.98358,0.97382,0.91941,0.95916,0.66307,1.11866,0.42639,1.12375,0.004456,0.004456,0.004456
226,8132.84,0.86543,0.42213,0.98486,0.97299,0.92125,0.96195,0.66566,1.12089,0.43003,1.12566,0.00443125,0.00443125,0.00443125
227,8154.88,0.87271,0.42473,0.98766,0.9748,0.92102,0.9613,0.66288,1.11882,0.43423,1.12135,0.0044065,0.0044065,0.0044065
228,8177.14,0.85527,0.41949,0.97796,0.96347,0.91776,0.95852,0.66331,1.11934,0.43005,1.12263,0.00438175,0.00438175,0.00438175
229,8199.84,0.85778,0.42003,0.97797,0.96724,0.91917,0.96111,0.66552,1.11294,0.42585,1.1238,0.004357,0.004357,0.004357
230,8222.36,0.86582,0.42165,0.97922,0.95286,0.92556,0.95868,0.66129,1.11892,0.42335,1.12576,0.00433225,0.00433225,0.00433225
231,8244.47,0.84977,0.41653,0.9809,0.9654,0.9198,0.95838,0.66055,1.11877,0.42139,1.12343,0.0043075,0.0043075,0.0043075
232,8267.15,0.85567,0.41946,0.98378,0.96456,0.91758,0.96157,0.66284,1.11569,0.42283,1.12236,0.00428275,0.00428275,0.00428275
233,8288.59,0.86867,0.42287,0.98123,0.96974,0.91392,0.96306,0.66439,1.11801,0.42508,1.12464,0.004258,0.004258,0.004258
234,8311.32,0.84479,0.41083,0.97922,0.96846,0.91575,0.96038,0.66552,1.11717,0.42567,1.12838,0.00423325,0.00423325,0.00423325
235,8334.21,0.85111,0.41827,0.98075,0.97607,0.90476,0.95765,0.66498,1.1151,0.42635,1.13258,0.0042085,0.0042085,0.0042085
236,8355.76,0.84525,0.40758,0.97489,0.96827,0.91392,0.95894,0.66577,1.11766,0.42468,1.13477,0.00418375,0.00418375,0.00418375
237,8378.36,0.84234,0.41439,0.97702,0.98095,0.9011,0.95773,0.66539,1.11955,0.42659,1.13392,0.004159,0.004159,0.004159
238,8400.72,0.85009,0.41456,0.9791,0.96699,0.91201,0.96029,0.66595,1.11875,0.42552,1.13062,0.00413425,0.00413425,0.00413425
239,8422.61,0.84003,0.41599,0.97802,0.96702,0.91301,0.95857,0.66306,1.11492,0.42795,1.12892,0.0041095,0.0041095,0.0041095
240,8444.39,0.85202,0.41504,0.97879,0.97534,0.91026,0.95916,0.66379,1.11623,0.42551,1.12945,0.00408475,0.00408475,0.00408475
241,8466.91,0.84087,0.41759,0.97397,0.98023,0.90824,0.95866,0.66195,1.11931,0.4268,1.13132,0.00406,0.00406,0.00406
242,8488.92,0.85857,0.41657,0.98163,0.98029,0.91074,0.95918,0.666,1.12039,0.42477,1.13166,0.00403525,0.00403525,0.00403525
243,8510.42,0.82919,0.40439,0.97282,0.97741,0.91392,0.96368,0.66675,1.1211,0.42702,1.12945,0.0040105,0.0040105,0.0040105
244,8532.64,0.83445,0.40428,0.97649,0.98049,0.91575,0.96152,0.66683,1.11842,0.42562,1.13026,0.00398575,0.00398575,0.00398575
245,8554.71,0.82616,0.40184,0.97189,0.97456,0.91197,0.95901,0.66636,1.11851,0.42601,1.12961,0.003961,0.003961,0.003961
246,8577.56,0.83196,0.40717,0.98092,0.98213,0.90603,0.96045,0.6681,1.11671,0.4232,1.12768,0.00393625,0.00393625,0.00393625
247,8600.47,0.83617,0.4069,0.9773,0.97594,0.90476,0.95755,0.66762,1.11927,0.42352,1.12767,0.0039115,0.0039115,0.0039115
248,8622.86,0.83704,0.41063,0.97422,0.97496,0.90476,0.95808,0.66561,1.12185,0.42397,1.12741,0.00388675,0.00388675,0.00388675
249,8645.09,0.81996,0.40069,0.97219,0.97634,0.90701,0.96115,0.66566,1.12044,0.42628,1.12671,0.003862,0.003862,0.003862
250,8667.9,0.81364,0.40095,0.96426,0.97719,0.90293,0.9593,0.665,1.1173,0.42661,1.12506,0.00383725,0.00383725,0.00383725
251,8690.3,0.81674,0.40015,0.96636,0.97445,0.90796,0.96017,0.66765,1.11953,0.42895,1.12767,0.0038125,0.0038125,0.0038125
252,8713.38,0.82583,0.40564,0.96655,0.96658,0.91575,0.95802,0.66533,1.11759,0.42638,1.12723,0.00378775,0.00378775,0.00378775
253,8734.83,0.8221,0.3986,0.96934,0.96653,0.91392,0.95814,0.66419,1.11494,0.42567,1.12591,0.003763,0.003763,0.003763
254,8756.28,0.81645,0.39686,0.96696,0.97044,0.91026,0.95981,0.66482,1.11516,0.42371,1.1265,0.00373825,0.00373825,0.00373825
255,8778.41,0.82311,0.40892,0.97124,0.97746,0.91209,0.95955,0.66331,1.11477,0.42377,1.12653,0.0037135,0.0037135,0.0037135
256,8800.75,0.81848,0.39898,0.96488,0.97455,0.90842,0.96035,0.66511,1.11514,0.42324,1.12538,0.00368875,0.00368875,0.00368875
257,8822.66,0.81066,0.40139,0.96247,0.97124,0.91209,0.96383,0.66312,1.11338,0.42374,1.12516,0.003664,0.003664,0.003664
258,8844.17,0.81128,0.40237,0.95943,0.9728,0.91026,0.95973,0.66435,1.11623,0.42374,1.12744,0.00363925,0.00363925,0.00363925
259,8866.01,0.80874,0.39923,0.95862,0.97454,0.91026,0.95936,0.66341,1.11886,0.42508,1.12715,0.0036145,0.0036145,0.0036145
260,8888.19,0.8184,0.40047,0.96285,0.9752,0.91941,0.96561,0.66417,1.1177,0.42632,1.12715,0.00358975,0.00358975,0.00358975
261,8909.79,0.81214,0.40058,0.96262,0.9729,0.92043,0.96617,0.66492,1.11672,0.42253,1.12409,0.003565,0.003565,0.003565
262,8932.16,0.79218,0.39429,0.95608,0.97107,0.92222,0.9663,0.66432,1.11686,0.42093,1.12442,0.00354025,0.00354025,0.00354025
263,8954.73,0.81964,0.40405,0.96421,0.98604,0.90539,0.96207,0.66613,1.11858,0.41968,1.12693,0.0035155,0.0035155,0.0035155
264,8976.91,0.80363,0.40316,0.95907,0.98415,0.90963,0.96283,0.6671,1.11852,0.41983,1.13037,0.00349075,0.00349075,0.00349075
265,8998.47,0.79365,0.3904,0.95552,0.98172,0.91026,0.96369,0.66604,1.11888,0.42298,1.13019,0.003466,0.003466,0.003466
266,9019.87,0.79761,0.39192,0.95376,0.98035,0.91354,0.96355,0.66583,1.1161,0.42495,1.12942,0.00344125,0.00344125,0.00344125
267,9042.12,0.80792,0.39315,0.96463,0.98002,0.91026,0.95941,0.66457,1.1166,0.42654,1.12792,0.0034165,0.0034165,0.0034165
268,9064.43,0.79604,0.39391,0.95648,0.96887,0.91206,0.95813,0.66384,1.11246,0.42578,1.12578,0.00339175,0.00339175,0.00339175
269,9085.96,0.80195,0.39922,0.95917,0.96893,0.91393,0.95645,0.66504,1.11303,0.42597,1.12702,0.003367,0.003367,0.003367
270,9107.56,0.79476,0.38943,0.9512,0.96657,0.91575,0.9556,0.66464,1.11164,0.42608,1.12812,0.00334225,0.00334225,0.00334225
271,9129.64,0.79903,0.39089,0.95569,0.97832,0.90659,0.95754,0.66539,1.10947,0.42495,1.12646,0.0033175,0.0033175,0.0033175
272,9151.96,0.78679,0.3855,0.95303,0.9802,0.9066,0.9558,0.66391,1.10917,0.42338,1.12554,0.00329275,0.00329275,0.00329275
273,9174.24,0.79215,0.39116,0.9525,0.9826,0.90842,0.9601,0.66376,1.11295,0.42335,1.12647,0.003268,0.003268,0.003268
274,9196.61,0.7952,0.3903,0.95678,0.98382,0.90842,0.95927,0.66561,1.10958,0.42149,1.12613,0.00324325,0.00324325,0.00324325
275,9218.6,0.77621,0.38224,0.94991,0.98711,0.91026,0.96115,0.66559,1.11139,0.42145,1.12658,0.0032185,0.0032185,0.0032185
276,9240.95,0.78382,0.38656,0.95853,0.98354,0.91575,0.96295,0.66632,1.10853,0.42104,1.12631,0.00319375,0.00319375,0.00319375
277,9263.17,0.77774,0.38729,0.95048,0.98417,0.91107,0.96244,0.66514,1.10941,0.4221,1.12675,0.003169,0.003169,0.003169
278,9284.88,0.77869,0.38703,0.94824,0.98531,0.91575,0.96759,0.66741,1.10724,0.42197,1.12719,0.00314425,0.00314425,0.00314425
279,9307.24,0.77691,0.3852,0.9483,0.98235,0.91765,0.96687,0.66605,1.10573,0.42102,1.12626,0.0031195,0.0031195,0.0031195
280,9329.37,0.78616,0.38721,0.95458,0.98509,0.91209,0.96385,0.66625,1.10864,0.42146,1.12881,0.00309475,0.00309475,0.00309475
281,9351.94,0.77293,0.38086,0.94892,0.98612,0.91392,0.96236,0.66413,1.11091,0.42538,1.13218,0.00307,0.00307,0.00307
282,9373.36,0.78285,0.38781,0.95588,0.98138,0.91758,0.96323,0.6637,1.11257,0.4264,1.13404,0.00304525,0.00304525,0.00304525
283,9395.55,0.78351,0.39038,0.95154,0.97911,0.91758,0.9629,0.66484,1.11527,0.42693,1.13488,0.0030205,0.0030205,0.0030205
284,9417.91,0.75585,0.37227,0.94118,0.97731,0.91941,0.96299,0.66466,1.11382,0.42761,1.13452,0.00299575,0.00299575,0.00299575
285,9440.14,0.77834,0.38455,0.95202,0.98416,0.91058,0.96271,0.66548,1.11333,0.4265,1.13511,0.002971,0.002971,0.002971
286,9461.97,0.76203,0.3743,0.94856,0.9833,0.91026,0.96561,0.66482,1.11146,0.42882,1.13487,0.00294625,0.00294625,0.00294625
287,9483.77,0.76619,0.37738,0.94734,0.98736,0.90659,0.96561,0.66432,1.11124,0.42863,1.13565,0.0029215,0.0029215,0.0029215
288,9505.86,0.76184,0.38288,0.94858,0.98259,0.90842,0.96535,0.6653,1.10958,0.42823,1.13475,0.00289675,0.00289675,0.00289675
289,9527.87,0.76465,0.37735,0.943,0.97632,0.91758,0.96593,0.66723,1.10907,0.42471,1.13439,0.002872,0.002872,0.002872
290,9549.46,0.76351,0.37552,0.95097,0.9748,0.92091,0.96333,0.66595,1.10831,0.42402,1.13374,0.00284725,0.00284725,0.00284725
291,9571.9,0.74836,0.36845,0.94296,0.97224,0.91758,0.95973,0.66824,1.10837,0.4227,1.13357,0.0028225,0.0028225,0.0028225
292,9594.07,0.76671,0.37768,0.9461,0.96933,0.91758,0.95944,0.66866,1.10646,0.42156,1.13306,0.00279775,0.00279775,0.00279775
293,9616.44,0.74872,0.37001,0.94035,0.96726,0.91978,0.95979,0.66789,1.1067,0.42117,1.1348,0.002773,0.002773,0.002773
294,9638.63,0.7584,0.37522,0.94382,0.96728,0.92042,0.9605,0.6679,1.1071,0.4218,1.13544,0.00274825,0.00274825,0.00274825
295,9660.89,0.76032,0.37711,0.9463,0.96765,0.92125,0.96253,0.66913,1.10843,0.42292,1.13621,0.0027235,0.0027235,0.0027235
296,9682.96,0.75051,0.37424,0.94333,0.96798,0.91941,0.96248,0.67029,1.10914,0.42111,1.13691,0.00269875,0.00269875,0.00269875
297,9704.35,0.75761,0.37374,0.93809,0.96776,0.91758,0.96228,0.66871,1.10853,0.41946,1.13616,0.002674,0.002674,0.002674
298,9726.42,0.75113,0.37117,0.93957,0.96574,0.92125,0.96412,0.6687,1.11001,0.42139,1.13724,0.00264925,0.00264925,0.00264925
299,9748.77,0.74103,0.37202,0.94371,0.95848,0.93011,0.96456,0.66905,1.10947,0.42219,1.13615,0.0026245,0.0026245,0.0026245
300,9770.44,0.75353,0.38183,0.94388,0.96043,0.93361,0.96529,0.66989,1.10951,0.42001,1.13611,0.00259975,0.00259975,0.00259975
301,9793.22,0.75444,0.3768,0.93911,0.95686,0.93437,0.96322,0.66617,1.10968,0.42004,1.13614,0.002575,0.002575,0.002575
302,9815.41,0.73865,0.36541,0.93469,0.95496,0.9319,0.96326,0.66698,1.10946,0.41963,1.13586,0.00255025,0.00255025,0.00255025
303,9837.19,0.74232,0.37008,0.93359,0.95492,0.93104,0.96298,0.66653,1.10955,0.41952,1.13564,0.0025255,0.0025255,0.0025255
304,9859.68,0.74963,0.37355,0.93408,0.98239,0.90293,0.96067,0.66752,1.10854,0.41926,1.13562,0.00250075,0.00250075,0.00250075
305,9881.66,0.73062,0.36434,0.9282,0.97538,0.90659,0.96226,0.66798,1.10802,0.41848,1.13572,0.002476,0.002476,0.002476
306,9903.48,0.73598,0.36616,0.93166,0.953,0.92839,0.95797,0.66902,1.10817,0.41893,1.136,0.00245125,0.00245125,0.00245125
307,9926.27,0.72762,0.36149,0.93309,0.97813,0.90094,0.95883,0.66906,1.10797,0.41928,1.13646,0.0024265,0.0024265,0.0024265
308,9948.74,0.74169,0.37157,0.93541,0.97621,0.90195,0.95942,0.66923,1.10904,0.42074,1.13696,0.00240175,0.00240175,0.00240175
309,9971.23,0.73921,0.36764,0.93773,0.97344,0.90293,0.95753,0.66794,1.10923,0.41908,1.13676,0.002377,0.002377,0.002377
310,9993.16,0.72797,0.36115,0.92897,0.97555,0.90476,0.95954,0.66778,1.10897,0.4197,1.13598,0.00235225,0.00235225,0.00235225
311,10015,0.73139,0.36701,0.93266,0.97631,0.9059,0.95855,0.66755,1.10897,0.42032,1.13491,0.0023275,0.0023275,0.0023275
312,10036.9,0.72137,0.35763,0.93378,0.97833,0.90938,0.96028,0.66705,1.10935,0.42077,1.13637,0.00230275,0.00230275,0.00230275
313,10059.2,0.72475,0.36264,0.92958,0.9788,0.91209,0.96236,0.66532,1.10878,0.42081,1.13655,0.002278,0.002278,0.002278
314,10080.2,0.71083,0.35776,0.92536,0.97699,0.91026,0.9614,0.66519,1.10927,0.41985,1.13747,0.00225325,0.00225325,0.00225325
315,10102.8,0.71663,0.3575,0.92175,0.97833,0.90952,0.96142,0.66474,1.10747,0.42037,1.1377,0.0022285,0.0022285,0.0022285
316,10124.8,0.72422,0.36505,0.93437,0.98018,0.90554,0.96019,0.66597,1.10694,0.42059,1.13785,0.00220375,0.00220375,0.00220375
317,10146.8,0.71805,0.36282,0.93046,0.98359,0.90293,0.9603,0.66622,1.10743,0.42,1.1381,0.002179,0.002179,0.002179
318,10169.1,0.71828,0.36254,0.92711,0.98402,0.90251,0.96039,0.66685,1.10701,0.41874,1.13822,0.00215425,0.00215425,0.00215425
319,10191.8,0.71946,0.36504,0.93124,0.98404,0.90364,0.95895,0.66706,1.10848,0.41779,1.13859,0.0021295,0.0021295,0.0021295
320,10214,0.72617,0.36229,0.92646,0.98125,0.90659,0.95986,0.66712,1.10767,0.41722,1.13889,0.00210475,0.00210475,0.00210475
321,10236.7,0.72745,0.35956,0.9312,0.9828,0.90476,0.9604,0.66692,1.10774,0.41762,1.13932,0.00208,0.00208,0.00208
322,10258.6,0.70638,0.35075,0.92401,0.98097,0.90659,0.96066,0.66602,1.10896,0.41685,1.14017,0.00205525,0.00205525,0.00205525
323,10280.4,0.71765,0.35431,0.92869,0.97697,0.90476,0.95873,0.66518,1.10793,0.41659,1.14017,0.0020305,0.0020305,0.0020305
324,10301.9,0.70418,0.3519,0.91539,0.97719,0.90476,0.95861,0.66639,1.10849,0.41801,1.13984,0.00200575,0.00200575,0.00200575
325,10323.6,0.70026,0.35449,0.92359,0.95825,0.92485,0.96125,0.66625,1.10847,0.4177,1.13979,0.001981,0.001981,0.001981
326,10345.5,0.70644,0.3562,0.92214,0.97681,0.90293,0.96009,0.66592,1.10816,0.41897,1.13978,0.00195625,0.00195625,0.00195625
327,10367.1,0.71592,0.36059,0.92243,0.95459,0.92394,0.96055,0.66776,1.10855,0.41812,1.14094,0.0019315,0.0019315,0.0019315
328,10388.5,0.70085,0.35381,0.92376,0.97819,0.90659,0.96274,0.66806,1.10796,0.41807,1.14093,0.00190675,0.00190675,0.00190675
329,10410.3,0.70246,0.34258,0.92726,0.97752,0.90659,0.96266,0.66856,1.10783,0.41814,1.14171,0.001882,0.001882,0.001882
330,10432.4,0.70942,0.35017,0.92483,0.97306,0.90842,0.96181,0.66832,1.10725,0.41756,1.14205,0.00185725,0.00185725,0.00185725
331,10454.3,0.70344,0.35243,0.92131,0.97564,0.90842,0.96203,0.66766,1.10611,0.41745,1.14235,0.0018325,0.0018325,0.0018325
332,10476.5,0.6914,0.34737,0.9173,0.97495,0.90842,0.9623,0.66779,1.10502,0.41813,1.14214,0.00180775,0.00180775,0.00180775
333,10498.5,0.69098,0.35009,0.92194,0.97628,0.90473,0.95918,0.66808,1.10449,0.41786,1.14162,0.001783,0.001783,0.001783
334,10520.7,0.69283,0.34792,0.92371,0.97276,0.90659,0.95926,0.66809,1.10468,0.41899,1.14242,0.00175825,0.00175825,0.00175825
335,10543,0.67872,0.34165,0.91637,0.97069,0.90983,0.95828,0.66687,1.10396,0.41719,1.14269,0.0017335,0.0017335,0.0017335
336,10565.6,0.69763,0.35271,0.92289,0.9625,0.91758,0.95903,0.66701,1.10466,0.41691,1.14283,0.00170875,0.00170875,0.00170875
337,10587.4,0.68311,0.34907,0.91748,0.96439,0.91758,0.95812,0.6666,1.10496,0.41832,1.14338,0.001684,0.001684,0.001684
338,10609.5,0.67839,0.3419,0.9184,0.96523,0.91758,0.95751,0.66681,1.1047,0.4194,1.14288,0.00165925,0.00165925,0.00165925
339,10631.5,0.67996,0.34407,0.91671,0.96493,0.91758,0.95761,0.66858,1.1047,0.41994,1.14292,0.0016345,0.0016345,0.0016345
340,10653.4,0.69238,0.34642,0.91629,0.96552,0.91758,0.95873,0.66751,1.10507,0.41947,1.14313,0.00160975,0.00160975,0.00160975
341,10675.8,0.6824,0.34162,0.91412,0.96553,0.91758,0.95859,0.66779,1.10417,0.41916,1.14288,0.001585,0.001585,0.001585
342,10697.2,0.67701,0.33672,0.91569,0.96383,0.92125,0.95857,0.66812,1.10413,0.41982,1.14284,0.00156025,0.00156025,0.00156025
343,10719.1,0.67916,0.34175,0.91643,0.96646,0.91758,0.95855,0.66705,1.10425,0.4194,1.14306,0.0015355,0.0015355,0.0015355
344,10741,0.67488,0.34798,0.91211,0.96369,0.91575,0.95741,0.66692,1.10349,0.41989,1.14314,0.00151075,0.00151075,0.00151075
345,10762.9,0.68662,0.3506,0.91963,0.96302,0.91941,0.95749,0.66622,1.10338,0.41913,1.14297,0.001486,0.001486,0.001486
346,10784.5,0.68037,0.34607,0.91368,0.96344,0.91694,0.95746,0.66649,1.10221,0.41856,1.14215,0.00146125,0.00146125,0.00146125
347,10806.5,0.672,0.34079,0.91296,0.9634,0.91608,0.95736,0.66622,1.10232,0.41832,1.14254,0.0014365,0.0014365,0.0014365
348,10829.2,0.66296,0.33686,0.91152,0.96211,0.91392,0.95603,0.66615,1.10233,0.41826,1.14273,0.00141175,0.00141175,0.00141175
349,10851.4,0.67154,0.34405,0.9212,0.95834,0.91758,0.95602,0.66593,1.10228,0.41818,1.14255,0.001387,0.001387,0.001387
350,10873,0.66904,0.33862,0.90886,0.95611,0.91769,0.95592,0.66515,1.10162,0.41902,1.14205,0.00136225,0.00136225,0.00136225
351,10894.7,0.67233,0.33627,0.91503,0.95613,0.91803,0.95601,0.66491,1.10062,0.41858,1.14188,0.0013375,0.0013375,0.0013375
352,10917,0.66678,0.33533,0.91385,0.95624,0.92042,0.95606,0.66471,1.10084,0.41769,1.14209,0.00131275,0.00131275,0.00131275
353,10939.2,0.66603,0.33007,0.91065,0.9727,0.91026,0.95704,0.66582,1.10076,0.41801,1.14215,0.001288,0.001288,0.001288
354,10961.8,0.67415,0.34646,0.92012,0.97281,0.91026,0.95805,0.66583,1.10092,0.41774,1.14235,0.00126325,0.00126325,0.00126325
355,10984.1,0.66101,0.33095,0.90878,0.97291,0.91026,0.95974,0.66673,1.10044,0.41844,1.14249,0.0012385,0.0012385,0.0012385
356,11006.2,0.66111,0.33249,0.91298,0.97276,0.91026,0.95759,0.66708,1.10107,0.41839,1.14295,0.00121375,0.00121375,0.00121375
357,11027.9,0.66354,0.33944,0.90631,0.9714,0.91026,0.95755,0.66799,1.09997,0.4184,1.14255,0.001189,0.001189,0.001189
358,11049.4,0.6505,0.33052,0.91058,0.96875,0.90856,0.9563,0.66742,1.09978,0.41763,1.1427,0.00116425,0.00116425,0.00116425
359,11070.7,0.65477,0.3342,0.91233,0.96906,0.90842,0.95729,0.66664,1.09928,0.41695,1.14254,0.0011395,0.0011395,0.0011395
360,11093.1,0.6604,0.33784,0.91079,0.96998,0.90842,0.9565,0.66671,1.09921,0.41661,1.14203,0.00111475,0.00111475,0.00111475
361,11115.6,0.65261,0.33129,0.90813,0.97093,0.91026,0.95994,0.66725,1.09829,0.41554,1.14172,0.00109,0.00109,0.00109
362,11138.6,0.65036,0.32744,0.9044,0.96875,0.90848,0.95715,0.66688,1.09822,0.41602,1.14182,0.00106525,0.00106525,0.00106525
363,11161.1,0.64516,0.32929,0.90358,0.97042,0.91209,0.9578,0.66683,1.0979,0.41532,1.14167,0.0010405,0.0010405,0.0010405
364,11183.1,0.64609,0.32638,0.90553,0.96892,0.9135,0.95721,0.66834,1.09713,0.41578,1.14145,0.00101575,0.00101575,0.00101575
365,11205.9,0.65203,0.32735,0.90147,0.96566,0.91575,0.95721,0.66812,1.09708,0.4159,1.14162,0.000991,0.000991,0.000991
366,11228.3,0.6322,0.32167,0.90508,0.96342,0.91643,0.95644,0.66772,1.09701,0.41605,1.14169,0.00096625,0.00096625,0.00096625
367,11250.5,0.6426,0.3215,0.90106,0.96341,0.91616,0.95777,0.66797,1.09628,0.41631,1.14195,0.0009415,0.0009415,0.0009415
368,11272.6,0.64065,0.32861,0.90121,0.96341,0.91624,0.95642,0.66959,1.09553,0.4152,1.14169,0.00091675,0.00091675,0.00091675
369,11294.4,0.64042,0.32147,0.90041,0.96341,0.91613,0.95637,0.6698,1.09586,0.41485,1.14221,0.000892,0.000892,0.000892
370,11316.3,0.64348,0.32783,0.90516,0.96331,0.91575,0.95628,0.66795,1.0955,0.41549,1.14225,0.00086725,0.00086725,0.00086725
371,11338.5,0.64007,0.32743,0.90584,0.96548,0.91575,0.95624,0.66851,1.09496,0.41468,1.14278,0.0008425,0.0008425,0.0008425
372,11360.9,0.64418,0.32704,0.90815,0.96751,0.91575,0.95912,0.66817,1.09488,0.41498,1.14269,0.00081775,0.00081775,0.00081775
