epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
367,6888.96,0.60456,0.31241,0.89149,0.994,0.90986,0.96435,0.66729,1.09017,0.40821,1.14531,0.0009415,0.0009415,0.0009415
368,6909.11,0.60506,0.31479,0.89372,0.99399,0.90939,0.96431,0.66743,1.0891,0.40868,1.14532,0.00091675,0.00091675,0.00091675
369,6929.32,0.59226,0.30759,0.88927,0.99399,0.90845,0.96428,0.66724,1.08913,0.40891,1.14568,0.000892,0.000892,0.000892
370,6949.5,0.59514,0.31403,0.88738,0.99399,0.90845,0.96417,0.66665,1.08858,0.40856,1.14565,0.00086725,0.00086725,0.00086725
371,6969.89,0.59559,0.3133,0.88929,0.98839,0.91026,0.96457,0.66633,1.08857,0.40908,1.14604,0.0008425,0.0008425,0.0008425
372,6989.71,0.58885,0.30781,0.88789,0.98821,0.91026,0.96404,0.66752,1.08829,0.40931,1.1464,0.00081775,0.00081775,0.00081775
373,7009.52,0.59435,0.3115,0.88866,0.98224,0.91142,0.96401,0.66662,1.08813,0.40937,1.14648,0.000793,0.000793,0.000793
374,7029.12,0.58873,0.3058,0.88318,0.98225,0.91205,0.96391,0.6672,1.08814,0.40963,1.14664,0.00076825,0.00076825,0.00076825
375,7048.85,0.6021,0.31364,0.89434,0.98224,0.91145,0.96384,0.66668,1.08795,0.40881,1.14682,0.0007435,0.0007435,0.0007435
376,7068.43,0.5832,0.30564,0.88618,0.98225,0.91235,0.96384,0.66712,1.08832,0.40865,1.1469,0.00071875,0.00071875,0.00071875
377,7087.34,0.58451,0.30623,0.88726,0.98225,0.91233,0.96391,0.66725,1.08785,0.40771,1.14685,0.000694,0.000694,0.000694
378,7106.37,0.584,0.30504,0.88667,0.98243,0.91209,0.96387,0.66575,1.088,0.40744,1.14753,0.00066925,0.00066925,0.00066925
379,7125.34,0.59113,0.30643,0.88827,0.97673,0.92234,0.96379,0.66531,1.08806,0.40768,1.14779,0.0006445,0.0006445,0.0006445
380,7144.34,0.58388,0.30209,0.88393,0.9756,0.92308,0.96387,0.66622,1.08819,0.40771,1.14812,0.00061975,0.00061975,0.00061975
381,7163.73,0.58726,0.30753,0.8875,0.97535,0.92308,0.96388,0.66686,1.08769,0.40764,1.1485,0.000595,0.000595,0.000595
382,7183.68,0.57405,0.30423,0.88315,0.97527,0.92308,0.96382,0.66627,1.08739,0.40727,1.14864,0.00057025,0.00057025,0.00057025
383,7203.6,0.58495,0.30442,0.88495,0.97515,0.92308,0.96403,0.6659,1.08747,0.4074,1.1489,0.0005455,0.0005455,0.0005455
384,7223.2,0.57789,0.30268,0.88663,0.97512,0.92308,0.96393,0.66684,1.0874,0.40809,1.14915,0.00052075,0.00052075,0.00052075
385,7243.12,0.57124,0.30131,0.88217,0.97501,0.92308,0.9639,0.66643,1.08777,0.40846,1.14967,0.000496,0.000496,0.000496
386,7262.74,0.56745,0.29518,0.87566,0.97486,0.92337,0.96387,0.66664,1.08773,0.40939,1.14993,0.00047125,0.00047125,0.00047125
387,7282.71,0.57191,0.30198,0.88066,0.97487,0.92358,0.96378,0.66586,1.08793,0.41028,1.15042,0.0004465,0.0004465,0.0004465
388,7302.68,0.58534,0.3017,0.88392,0.9749,0.9246,0.96377,0.66618,1.08847,0.41012,1.1511,0.00042175,0.00042175,0.00042175
389,7322.74,0.57045,0.29803,0.87959,0.9749,0.92489,0.96364,0.66567,1.08859,0.41119,1.151,0.000397,0.000397,0.000397
390,7341.8,0.57063,0.29631,0.88087,0.97492,0.92562,0.9635,0.66628,1.08818,0.41211,1.15099,0.00037225,0.00037225,0.00037225
391,7385.49,0.54452,0.27202,0.86204,0.97495,0.92682,0.96347,0.66521,1.08854,0.41166,1.15155,0.0003475,0.0003475,0.0003475
392,7405.2,0.514,0.26133,0.85806,0.97499,0.92835,0.96343,0.66535,1.08831,0.41284,1.15151,0.00032275,0.00032275,0.00032275
393,7424.54,0.50135,0.25745,0.85053,0.97498,0.92799,0.96329,0.66476,1.08859,0.41336,1.15169,0.000298,0.000298,0.000298
394,7444.18,0.50732,0.25972,0.8518,0.97449,0.92674,0.96331,0.66552,1.08817,0.41256,1.15222,0.00027325,0.00027325,0.00027325
395,7463.34,0.49685,0.25804,0.85172,0.97459,0.92674,0.96327,0.66671,1.08832,0.41347,1.15283,0.0002485,0.0002485,0.0002485
396,7482.55,0.49049,0.2526,0.85033,0.97482,0.92674,0.96324,0.66705,1.0882,0.41392,1.15322,0.00022375,0.00022375,0.00022375
397,7501.69,0.48982,0.2544,0.84639,0.97482,0.92674,0.96325,0.66693,1.08797,0.41378,1.15361,0.000199,0.000199,0.000199
398,7520.86,0.49064,0.25424,0.85093,0.97495,0.92653,0.96312,0.66672,1.08781,0.41477,1.15387,0.00017425,0.00017425,0.00017425
399,7539.97,0.49238,0.25001,0.84867,0.97494,0.92632,0.96306,0.66689,1.08836,0.41563,1.15429,0.0001495,0.0001495,0.0001495
400,7559.12,0.49025,0.25165,0.84387,0.97493,0.92603,0.96295,0.66675,1.08887,0.41567,1.15466,0.00012475,0.00012475,0.00012475
